island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,anao,c4-z4d,aglaia,3.57,6.75,1160,276023.1306,1498151.712,276021.1421,1498140.24
guam,anao,c4-z4d,aglaia,9.16,1.8,1161,276021.1421,1498140.24,276030.5685,1498136.118
guam,anao,c4-z4d,aglaia,6.65,6.07,1162,276031.8445,1498146.283,276023.1306,1498151.712
guam,anao,c4-z4d,guamia,3.98,6.73,1163,276023.1306,1498151.712,276021.1421,1498140.24
guam,anao,c4-z4d,guamia,6.36,4.04,1164,276023.1306,1498151.712,276021.1421,1498140.24
guam,anao,c4-z4d,aglaia,5.89,5.22,1165,276031.8445,1498146.283,276023.1306,1498151.712
guam,anao,c4-z4d,guamia,2.98,9.8,1166,276031.8445,1498146.283,276023.1306,1498151.712
guam,anao,c4-z4d,mor,2.66,9.98,1167,276031.8445,1498146.283,276023.1306,1498151.712
guam,anao,c4-z4d,aglaia,6.32,5.02,1168,276031.8445,1498146.283,276023.1306,1498151.712
guam,anao,c4-z4d,aglaia,6.45,4.44,1169,276031.8445,1498146.283,276023.1306,1498151.712
guam,anao,c4-z4d,aglaia,9.5,1.31,1170,276031.8445,1498146.283,276023.1306,1498151.712
guam,anao,c4-z4d,guamia,9.04,0.79,1171,276031.8445,1498146.283,276023.1306,1498151.712
guam,anao,c4-z4d,guamia,8.97,0.96,1172,276031.8445,1498146.283,276023.1306,1498151.712
guam,anao,c4-z4d,tri,10.73,2.86,1173,276031.8445,1498146.283,276023.1306,1498151.712
guam,anao,c4-z4d,tri,11.08,3.84,1174,276031.8445,1498146.283,276023.1306,1498151.712
guam,anao,c4-z4d,aglaia,11.71,4.76,1175,276031.8445,1498146.283,276023.1306,1498151.712
